<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
IMOEX;60;20221123;14:00;2214.2900000;2217.3800000;2210.9700000;2212.1800000;4113289878
IMOEX;60;20221123;15:00;2212.3400000;2212.4600000;2204.8700000;2210.7800000;2633870970
IMOEX;60;20221123;16:00;2210.9400000;2214.9000000;2208.6700000;2209.7200000;2606143834
IMOEX;60;20221123;17:00;2209.7200000;2209.7800000;2203.6100000;2206.1400000;2508640412
IMOEX;60;20221123;18:00;2206.3000000;2213.1000000;2206.3000000;2212.3500000;2044389566
IMOEX;60;20221123;19:00;2212.5700000;2213.5300000;2209.6800000;2211.8900000;1516170363
IMOEX;60;20221124;11:00;2214.1400000;2221.0600000;2206.2000000;2218.7100000;4872241395
IMOEX;60;20221124;12:00;2218.7200000;2225.9100000;2217.3600000;2221.0100000;3788992388
IMOEX;60;20221124;13:00;2221.0800000;2222.4400000;2216.8000000;2217.0800000;2000626703
IMOEX;60;20221124;14:00;2216.9300000;2218.0600000;2213.8300000;2215.2300000;1601467830
IMOEX;60;20221124;15:00;2215.0600000;2216.1800000;2207.9900000;2211.6500000;2114919547
IMOEX;60;20221124;16:00;2211.5600000;2213.7200000;2210.6800000;2213.1600000;1229539179
IMOEX;60;20221124;17:00;2213.1200000;2213.5400000;2208.3600000;2209.8800000;1474173652
IMOEX;60;20221124;18:00;2209.7700000;2211.7900000;2206.8300000;2208.4000000;1881447095
IMOEX;60;20221124;19:00;2208.3100000;2210.9500000;2206.1800000;2210.9500000;1489627780
IMOEX;60;20221125;11:00;2209.3100000;2211.0500000;2195.3600000;2195.3600000;4344020058
IMOEX;60;20221125;12:00;2195.1600000;2202.5700000;2194.5300000;2199.7600000;1935960387
IMOEX;60;20221125;13:00;2199.7100000;2199.7100000;2192.3700000;2196.2400000;2271150577
IMOEX;60;20221125;14:00;2196.1800000;2198.3500000;2194.4500000;2196.0300000;1280439778
IMOEX;60;20221125;15:00;2196.0800000;2203.0600000;2194.7100000;2202.7900000;1550197773
IMOEX;60;20221125;16:00;2202.7200000;2206.0500000;2201.6800000;2202.4900000;1261596529
IMOEX;60;20221125;17:00;2202.4800000;2202.6800000;2199.1000000;2199.5300000;1386380713
IMOEX;60;20221125;18:00;2199.5800000;2199.5800000;2190.6700000;2192.3900000;3136423107
IMOEX;60;20221125;19:00;2192.4800000;2195.1700000;2191.0100000;2195.1700000;1775664291
IMOEX;60;20221128;11:00;2180.3200000;2180.6400000;2167.7700000;2176.6600000;6964999886
IMOEX;60;20221128;12:00;2176.2300000;2182.0600000;2172.5200000;2179.4800000;3090153646
IMOEX;60;20221128;13:00;2179.4200000;2179.7500000;2171.0200000;2171.4300000;2047852224
IMOEX;60;20221128;14:00;2171.4200000;2172.2200000;2164.5300000;2164.7200000;2903245258
IMOEX;60;20221128;15:00;2164.6800000;2172.9300000;2163.4800000;2170.7000000;2157818829
IMOEX;60;20221128;16:00;2170.7500000;2173.1200000;2167.8000000;2168.1300000;1219538167
IMOEX;60;20221128;17:00;2168.0800000;2171.6400000;2166.9400000;2169.6000000;1853655428
IMOEX;60;20221128;18:00;2169.4500000;2172.3400000;2168.7300000;2171.5200000;2984557299
IMOEX;60;20221128;19:00;2171.7200000;2177.4500000;2171.2400000;2177.4500000;2001781421
IMOEX;60;20221129;11:00;2181.8100000;2186.2000000;2180.1500000;2181.3000000;4124580307
IMOEX;60;20221129;12:00;2181.3900000;2191.2800000;2181.3700000;2187.1400000;4167718861
IMOEX;60;20221129;13:00;2187.2000000;2187.6100000;2181.0100000;2182.6700000;2409042501
IMOEX;60;20221129;14:00;2182.6900000;2185.2400000;2181.1200000;2181.7200000;2188667885
IMOEX;60;20221129;15:00;2181.7000000;2183.7500000;2179.6900000;2180.7500000;1552382831
IMOEX;60;20221129;16:00;2180.8700000;2182.1300000;2178.3400000;2181.5500000;1837757693
IMOEX;60;20221129;17:00;2181.5800000;2184.8600000;2181.4400000;2183.6900000;1540444706
IMOEX;60;20221129;18:00;2183.7600000;2184.4300000;2182.2700000;2184.4300000;1586069061
IMOEX;60;20221129;19:00;2184.4800000;2185.6300000;2183.0500000;2185.3200000;1585781587
IMOEX;60;20221130;11:00;2183.8900000;2183.8900000;2174.6500000;2179.7400000;3149060679
IMOEX;60;20221130;12:00;2179.8900000;2180.8400000;2177.9500000;2179.8900000;1805960038
IMOEX;60;20221130;13:00;2179.9700000;2184.1300000;2179.4300000;2183.2500000;1663804371
IMOEX;60;20221130;14:00;2183.2100000;2183.2100000;2180.6500000;2181.8400000;1408775402
IMOEX;60;20221130;15:00;2181.9000000;2183.1700000;2181.5100000;2181.5800000;1184955759
IMOEX;60;20221130;16:00;2181.6100000;2181.8100000;2174.8300000;2174.9800000;2127151870
IMOEX;60;20221130;17:00;2174.9000000;2176.6200000;2173.5700000;2175.0200000;1783621646
IMOEX;60;20221130;18:00;2175.1700000;2175.5000000;2173.2000000;2174.5800000;1331513056
IMOEX;60;20221130;19:00;2174.4900000;2175.4000000;2172.6800000;2174.5300000;1159330688
IMOEX;60;20221201;11:00;2189.6500000;2193.3200000;2185.2900000;2188.8400000;4097009332
IMOEX;60;20221201;12:00;2188.6900000;2189.6600000;2184.0400000;2187.9000000;3173652554
IMOEX;60;20221201;13:00;2187.7600000;2191.9500000;2187.3300000;2187.4300000;2993448295
IMOEX;60;20221201;14:00;2187.2800000;2188.5700000;2184.4900000;2185.2400000;2403251115
IMOEX;60;20221201;15:00;2185.2600000;2188.1400000;2183.6100000;2186.9700000;1452874107
IMOEX;60;20221201;16:00;2186.9100000;2189.4400000;2185.5000000;2189.1700000;1676091782
IMOEX;60;20221201;17:00;2189.1000000;2189.2200000;2186.2500000;2188.1300000;1683272452
IMOEX;60;20221201;18:00;2188.2700000;2190.0900000;2187.9200000;2189.8900000;1458334954
IMOEX;60;20221201;19:00;2190.0000000;2190.1400000;2186.7100000;2187.2900000;1506604957
IMOEX;60;20221202;11:00;2188.6900000;2189.3000000;2175.5300000;2181.3200000;4897418678
IMOEX;60;20221202;12:00;2181.1200000;2182.2500000;2177.0400000;2180.4100000;2805331816
IMOEX;60;20221202;13:00;2180.3400000;2180.4100000;2177.2100000;2179.1100000;1853807819
IMOEX;60;20221202;14:00;2179.0400000;2179.6000000;2173.8200000;2174.0000000;2079856646
IMOEX;60;20221202;15:00;2174.0400000;2176.7600000;2173.5500000;2176.3700000;1740171712
IMOEX;60;20221202;16:00;2176.3700000;2182.2100000;2176.0100000;2180.8700000;1668518950
IMOEX;60;20221202;17:00;2180.8600000;2182.5700000;2177.2700000;2177.9400000;3446192602
IMOEX;60;20221202;18:00;2177.7500000;2179.2900000;2174.3100000;2179.2900000;2566020945
IMOEX;60;20221202;19:00;2179.3800000;2181.1300000;2178.8300000;2180.4400000;1121220536
IMOEX;60;20221205;11:00;2181.1000000;2206.0600000;2174.2200000;2204.5200000;12187560776
IMOEX;60;20221205;12:00;2204.9300000;2205.9800000;2196.1300000;2196.9300000;4552415369
IMOEX;60;20221205;13:00;2196.8900000;2202.2300000;2196.8900000;2200.8400000;2750967350
IMOEX;60;20221205;14:00;2200.7000000;2210.2200000;2200.6100000;2207.4500000;4537470200
IMOEX;60;20221205;15:00;2207.4300000;2210.5600000;2205.2300000;2205.5900000;2115371481
IMOEX;60;20221205;16:00;2205.6500000;2206.0400000;2204.2900000;2204.8300000;1844654469
IMOEX;60;20221205;17:00;2204.9200000;2204.9600000;2200.9100000;2203.0400000;3084976283
IMOEX;60;20221205;18:00;2202.9400000;2206.9200000;2202.7600000;2205.5200000;2574218250
IMOEX;60;20221205;19:00;2205.4800000;2208.2800000;2203.3300000;2208.2800000;2885329489
IMOEX;60;20221206;11:00;2204.6300000;2208.0200000;2186.9000000;2192.9000000;7116557595
IMOEX;60;20221206;12:00;2192.6800000;2194.5100000;2188.6700000;2190.0100000;2148395260
IMOEX;60;20221206;13:00;2190.1700000;2191.9100000;2189.0200000;2190.3400000;1388826181
IMOEX;60;20221206;14:00;2190.2500000;2190.4300000;2184.6600000;2185.9000000;2251516493
IMOEX;60;20221206;15:00;2186.0100000;2192.6800000;2185.7400000;2192.1200000;1875389101
IMOEX;60;20221206;16:00;2192.1600000;2195.1500000;2187.6300000;2188.5500000;1911251226
IMOEX;60;20221206;17:00;2188.6000000;2193.4600000;2188.5200000;2192.2800000;1617527581
IMOEX;60;20221206;18:00;2192.3600000;2195.2300000;2190.8200000;2195.0100000;1941471263
IMOEX;60;20221206;19:00;2195.1000000;2196.2400000;2192.6000000;2196.2400000;1712666669
IMOEX;60;20221207;11:00;2184.0800000;2184.0800000;2166.7900000;2173.5500000;6736146872
IMOEX;60;20221207;12:00;2173.4700000;2177.9400000;2171.9700000;2174.6100000;3033179388
IMOEX;60;20221207;13:00;2174.6000000;2174.7000000;2171.0300000;2172.5700000;1835065221
IMOEX;60;20221207;14:00;2172.5300000;2176.6000000;2171.2500000;2174.6000000;1501493637
IMOEX;60;20221207;15:00;2174.6600000;2175.0100000;2171.8800000;2172.2400000;1185490692
IMOEX;60;20221207;16:00;2172.4500000;2181.1700000;2171.5500000;2180.5000000;3223863693
IMOEX;60;20221207;17:00;2180.5000000;2186.8500000;2178.0800000;2186.8500000;3501923106
IMOEX;60;20221207;18:00;2187.0300000;2193.7100000;2184.8500000;2192.4600000;4442413445
IMOEX;60;20221207;19:00;2192.2800000;2193.5800000;2191.2500000;2192.8800000;1898558979
IMOEX;60;20221208;11:00;2196.1700000;2197.7700000;2183.1200000;2183.1200000;5961733165
IMOEX;60;20221208;12:00;2182.7900000;2187.1600000;2180.4200000;2182.8000000;3555643110
IMOEX;60;20221208;13:00;2182.8900000;2185.2200000;2181.3800000;2184.6200000;1749766372
IMOEX;60;20221208;14:00;2184.6200000;2186.9200000;2181.2300000;2184.7900000;1716426042
IMOEX;60;20221208;15:00;2184.6900000;2187.5000000;2183.4600000;2185.0100000;1701761554
IMOEX;60;20221208;16:00;2184.8900000;2184.9100000;2180.8000000;2180.8000000;1843118716
IMOEX;60;20221208;17:00;2180.8500000;2181.5600000;2174.5700000;2177.9500000;2711482820
IMOEX;60;20221208;18:00;2177.9100000;2181.2400000;2177.3600000;2180.4500000;1838097061
IMOEX;60;20221208;19:00;2180.4900000;2184.4300000;2180.4900000;2184.4300000;1375236132
IMOEX;60;20221209;11:00;2177.6000000;2183.6600000;2176.9000000;2183.6300000;3229274092
IMOEX;60;20221209;12:00;2183.6900000;2183.9200000;2177.7100000;2178.7900000;1527174794
IMOEX;60;20221209;13:00;2178.7200000;2181.3900000;2177.8600000;2179.9900000;1141721574
IMOEX;60;20221209;14:00;2180.0000000;2181.8200000;2179.6100000;2180.7000000;1122857618
IMOEX;60;20221209;15:00;2180.7300000;2180.7400000;2174.3300000;2174.4500000;2136351307
IMOEX;60;20221209;16:00;2174.2200000;2174.6800000;2171.0100000;2171.8900000;2786917860
IMOEX;60;20221209;17:00;2171.8700000;2173.4300000;2169.1000000;2171.8100000;1592974232
IMOEX;60;20221209;18:00;2172.4900000;2174.0700000;2170.6900000;2173.1300000;1545663793
IMOEX;60;20221209;19:00;2173.1400000;2177.8500000;2171.4600000;2177.8500000;1597682768
IMOEX;60;20221212;11:00;2179.2600000;2185.4900000;2176.3800000;2177.7500000;4312206997
IMOEX;60;20221212;12:00;2177.7600000;2177.7600000;2171.3000000;2172.0200000;2402706061
IMOEX;60;20221212;13:00;2171.7500000;2171.7500000;2167.4600000;2167.8400000;1985163266
IMOEX;60;20221212;14:00;2167.7400000;2167.8200000;2163.3300000;2167.1600000;2464498233
IMOEX;60;20221212;15:00;2167.1800000;2169.1200000;2166.4100000;2168.1600000;1572296792
IMOEX;60;20221212;16:00;2167.9800000;2169.5700000;2166.4200000;2168.5100000;1663367431
IMOEX;60;20221212;17:00;2168.4000000;2173.1600000;2168.4000000;2173.1600000;1857419521
IMOEX;60;20221212;18:00;2173.1200000;2173.5800000;2171.5100000;2172.2800000;1800902025
IMOEX;60;20221212;19:00;2172.2700000;2173.7900000;2172.2100000;2173.1600000;1213065222
IMOEX;60;20221213;11:00;2175.2900000;2177.8300000;2171.9100000;2173.7000000;3076557565
IMOEX;60;20221213;12:00;2173.6100000;2174.4300000;2172.1100000;2174.2200000;1754912685
IMOEX;60;20221213;13:00;2174.2700000;2175.6200000;2172.8500000;2173.0500000;1429695911
IMOEX;60;20221213;14:00;2172.9900000;2173.0200000;2160.1600000;2164.4700000;4178185045
IMOEX;60;20221213;15:00;2164.2000000;2165.2900000;2154.5400000;2158.6000000;4254724653
IMOEX;60;20221213;16:00;2158.5400000;2161.4000000;2156.2200000;2159.8700000;1922515715
IMOEX;60;20221213;17:00;2160.0000000;2170.7400000;2159.3200000;2169.2500000;3699552077
IMOEX;60;20221213;18:00;2169.1900000;2169.8200000;2166.8900000;2168.4600000;2602261727
IMOEX;60;20221213;19:00;2168.4900000;2174.3800000;2168.4900000;2174.3800000;1864390863
IMOEX;60;20221214;11:00;2171.1200000;2171.1200000;2157.6200000;2159.7900000;3585130332
IMOEX;60;20221214;12:00;2159.5100000;2166.4600000;2158.8000000;2162.1000000;2506018173
IMOEX;60;20221214;13:00;2162.0400000;2167.6400000;2161.6300000;2164.5300000;2993547055
IMOEX;60;20221214;14:00;2164.3000000;2165.3900000;2164.1700000;2164.5100000;1459658674
IMOEX;60;20221214;15:00;2164.4500000;2164.5400000;2159.2600000;2160.6500000;2317970542
IMOEX;60;20221214;16:00;2160.7000000;2161.8700000;2157.0400000;2158.0600000;2396677264
IMOEX;60;20221214;17:00;2158.3600000;2158.9800000;2156.1700000;2156.3000000;1823345885
IMOEX;60;20221214;18:00;2156.3600000;2157.8600000;2154.6800000;2157.2800000;2443298326
IMOEX;60;20221214;19:00;2157.1900000;2160.8600000;2157.1900000;2159.8100000;1431424159
IMOEX;60;20221215;11:00;2149.7100000;2150.2500000;2131.5100000;2136.0800000;6937248321
IMOEX;60;20221215;12:00;2136.1300000;2140.8100000;2135.1100000;2136.6700000;2884324137
IMOEX;60;20221215;13:00;2136.6800000;2139.9100000;2135.9400000;2136.3800000;2195067588
IMOEX;60;20221215;14:00;2136.2600000;2142.5200000;2136.2400000;2141.9800000;1807826590
IMOEX;60;20221215;15:00;2142.0600000;2142.9300000;2139.4900000;2142.2100000;1695108152
IMOEX;60;20221215;16:00;2142.1200000;2142.1500000;2118.7800000;2119.6700000;6052491810
IMOEX;60;20221215;17:00;2119.6800000;2126.3700000;2115.2900000;2125.4600000;3468576458
IMOEX;60;20221215;18:00;2125.2400000;2128.9400000;2121.9800000;2124.8300000;2535754200
IMOEX;60;20221215;19:00;2124.7700000;2129.7800000;2123.9400000;2126.8000000;2838278760
IMOEX;60;20221216;11:00;2118.4300000;2127.6400000;2116.0800000;2127.5100000;4460799093
IMOEX;60;20221216;12:00;2127.4800000;2130.9300000;2122.9800000;2122.9800000;2834368127
IMOEX;60;20221216;13:00;2122.9300000;2127.4700000;2122.8600000;2126.3000000;1823476985
IMOEX;60;20221216;14:00;2126.4200000;2127.1200000;2121.7300000;2122.1400000;1897777723
IMOEX;60;20221216;15:00;2122.2000000;2128.8700000;2122.1200000;2125.8400000;1587185822
IMOEX;60;20221216;16:00;2125.8400000;2128.4000000;2124.3700000;2128.3400000;1409048371
IMOEX;60;20221216;17:00;2128.3700000;2135.7800000;2128.1700000;2134.6200000;2334445496
IMOEX;60;20221216;18:00;2134.5300000;2135.4900000;2130.5300000;2135.4000000;1763340332
IMOEX;60;20221216;19:00;2135.2600000;2135.4800000;2131.5500000;2132.7500000;1577309515
IMOEX;60;20221219;11:00;2131.8200000;2131.8900000;2115.5300000;2117.5000000;5013478865
IMOEX;60;20221219;12:00;2117.3300000;2122.8000000;2115.1200000;2120.4200000;3398812390
IMOEX;60;20221219;13:00;2120.7300000;2126.3300000;2120.4400000;2121.4800000;2739783015
IMOEX;60;20221219;14:00;2121.5100000;2122.0900000;2112.8400000;2112.9500000;2808381811
IMOEX;60;20221219;15:00;2112.8200000;2113.7000000;2109.5700000;2112.9300000;3058249721
IMOEX;60;20221219;16:00;2112.8100000;2121.6500000;2112.6700000;2121.5300000;3175861515
IMOEX;60;20221219;17:00;2121.5700000;2138.3200000;2121.5700000;2138.3200000;5741215040
IMOEX;60;20221219;18:00;2138.5300000;2138.9900000;2131.6900000;2135.0500000;2565187878
IMOEX;60;20221219;19:00;2135.1100000;2135.7300000;2129.9800000;2129.9800000;1951859910
IMOEX;60;20221220;11:00;2071.6300000;2106.9500000;2071.6300000;2100.6600000;10173623544
IMOEX;60;20221220;12:00;2100.6100000;2106.5400000;2099.1200000;2104.3400000;4957016213
IMOEX;60;20221220;13:00;2104.3000000;2109.4000000;2104.2600000;2107.6400000;3463877305
IMOEX;60;20221220;14:00;2107.4900000;2109.1800000;2105.9400000;2106.9400000;2519864867
IMOEX;60;20221220;15:00;2106.9400000;2110.5000000;2106.6800000;2109.3300000;2503295608
IMOEX;60;20221220;16:00;2109.4700000;2110.7400000;2108.5900000;2109.1700000;2938212961
IMOEX;60;20221220;17:00;2109.2800000;2113.3800000;2107.0300000;2113.2200000;2937523509
IMOEX;60;20221220;18:00;2113.2000000;2116.8400000;2113.0000000;2114.6600000;2587474063
IMOEX;60;20221220;19:00;2114.6700000;2119.3700000;2113.6500000;2119.3700000;1861306172
IMOEX;60;20221221;11:00;2136.4800000;2139.3000000;2125.6100000;2126.5000000;6636000782
IMOEX;60;20221221;12:00;2126.3300000;2127.9200000;2122.5300000;2126.0200000;2949358354
IMOEX;60;20221221;13:00;2125.9600000;2132.8600000;2125.9600000;2128.4400000;2839425498
IMOEX;60;20221221;14:00;2128.4700000;2129.7300000;2124.9800000;2126.7600000;2611132768
IMOEX;60;20221221;15:00;2126.7100000;2126.7100000;2123.2900000;2125.0900000;2181183034
IMOEX;60;20221221;16:00;2125.1600000;2126.8800000;2121.0200000;2122.3400000;2879869542
IMOEX;60;20221221;17:00;2122.3400000;2122.9200000;2107.2500000;2108.1700000;4287134406
IMOEX;60;20221221;18:00;2108.1500000;2108.7100000;2102.3600000;2108.1300000;4093746757
IMOEX;60;20221221;19:00;2108.2100000;2116.1300000;2107.8400000;2116.1300000;1576679805
IMOEX;60;20221222;11:00;2124.3700000;2127.2000000;2116.3300000;2127.0400000;3771523512
IMOEX;60;20221222;12:00;2127.4500000;2131.6600000;2127.1600000;2129.7800000;3071855415
IMOEX;60;20221222;13:00;2129.8600000;2134.4500000;2127.6200000;2131.7000000;2768947355
IMOEX;60;20221222;14:00;2131.8000000;2133.7400000;2129.8700000;2131.9500000;2690592769
IMOEX;60;20221222;15:00;2132.0600000;2132.3700000;2125.1200000;2125.4900000;1996381811
IMOEX;60;20221222;16:00;2125.5900000;2130.1200000;2125.4600000;2128.0500000;1924023927
IMOEX;60;20221222;17:00;2128.0700000;2129.3300000;2122.4900000;2122.9000000;2056821281
IMOEX;60;20221222;18:00;2122.8700000;2123.0700000;2114.9100000;2120.5500000;2717211960
IMOEX;60;20221222;19:00;2120.3200000;2122.9100000;2117.1100000;2122.9100000;1366855908
IMOEX;60;20221223;11:00;2122.1800000;2122.1800000;2112.3100000;2115.5100000;3344476086
IMOEX;60;20221223;12:00;2115.5200000;2118.1100000;2111.6800000;2116.1200000;1672905514
IMOEX;60;20221223;13:00;2116.2200000;2118.1900000;2113.5300000;2114.4200000;1377651770
IMOEX;60;20221223;14:00;2114.5200000;2114.9700000;2111.3200000;2112.2100000;1491695803
IMOEX;60;20221223;15:00;2112.1500000;2114.2700000;2110.5900000;2113.6800000;1587367779
IMOEX;60;20221223;16:00;2113.7200000;2117.8600000;2113.4100000;2117.0900000;1930907961
IMOEX;60;20221223;17:00;2117.1200000;2121.1000000;2116.0000000;2121.1000000;1881994712
IMOEX;60;20221223;18:00;2121.2700000;2128.2500000;2121.2700000;2124.4700000;3059511256
IMOEX;60;20221223;19:00;2124.5000000;2124.9000000;2122.0300000;2124.0200000;1159003312
IMOEX;60;20221226;11:00;2128.9500000;2135.0800000;2127.9000000;2130.2500000;3562228984
IMOEX;60;20221226;12:00;2130.0000000;2134.7600000;2127.9700000;2134.0100000;2835335994
IMOEX;60;20221226;13:00;2134.1500000;2139.3300000;2134.1500000;2136.7800000;3010698550
IMOEX;60;20221226;14:00;2136.9300000;2139.7800000;2135.3200000;2136.4900000;2409290294
IMOEX;60;20221226;15:00;2136.4200000;2137.3300000;2131.2900000;2133.2700000;2019392599
IMOEX;60;20221226;16:00;2133.2300000;2134.6300000;2132.1500000;2133.7700000;1120488742
IMOEX;60;20221226;17:00;2132.9500000;2133.3900000;2130.3800000;2130.4300000;2428239538
IMOEX;60;20221226;18:00;2130.4800000;2130.7000000;2130.3600000;2130.7000000;44020548
IMOEX;60;20221226;19:00;2133.6600000;2139.2100000;2133.6600000;2139.2100000;3833548598
IMOEX;60;20221227;11:00;2143.1800000;2146.3500000;2138.2600000;2141.7500000;5180659344
IMOEX;60;20221227;12:00;2141.8800000;2142.8200000;2140.4400000;2141.6700000;1960516211
IMOEX;60;20221227;13:00;2141.5600000;2147.2800000;2140.6500000;2147.2400000;2445505021
IMOEX;60;20221227;14:00;2147.2600000;2147.8600000;2144.1800000;2145.3500000;1730227083
IMOEX;60;20221227;15:00;2145.2900000;2149.8300000;2145.2900000;2148.4800000;2009070807
IMOEX;60;20221227;16:00;2148.3100000;2154.3200000;2148.3100000;2152.0400000;2632070788
IMOEX;60;20221227;17:00;2152.0700000;2152.4600000;2150.2300000;2150.8900000;1639043664
IMOEX;60;20221227;18:00;2150.9100000;2152.4100000;2146.2500000;2148.6400000;1966071745
IMOEX;60;20221227;19:00;2148.4700000;2151.3700000;2147.3900000;2150.9200000;1958169579
IMOEX;60;20221228;11:00;2150.4000000;2152.3900000;2140.9200000;2145.3200000;4114305332
IMOEX;60;20221228;12:00;2145.0800000;2148.3800000;2143.4900000;2145.1500000;1999736557
IMOEX;60;20221228;13:00;2144.9900000;2145.8300000;2142.2700000;2142.5100000;1915950230
IMOEX;60;20221228;14:00;2142.2100000;2143.5400000;2137.3700000;2138.5400000;1717687883
IMOEX;60;20221228;15:00;2138.4700000;2139.8400000;2136.7400000;2139.8000000;2109029107
IMOEX;60;20221228;16:00;2139.6600000;2141.4300000;2138.2100000;2141.2100000;1796764515
